,index,Fauna/Flora,Grupo,Família,Espécie (Simplificado),Nome Comum,Categoria de Ameaça,Sigla Categoria de Ameaça,Bioma,Principais Ameaças,Presença em Áreas Protegidas,Plano de Ação Nacional para Conservação (PAN),Ordenamento Pesqueiro ,Nível de Proteção na Estratégia Nacional,Espécie exclusiva do Brasil,Estados de Ocorrência_x,Estados de Ocorrência_y
1122,2563,Fauna,Peixes Continentais,Prochilodontidae,Prochilodus vimboides,Desconhecido,Vulnerável (VU),VU,Cerrado; Mata Atlântica,Outras Atividades Econômicas:Turismo; Queimadas,Sim,Sim,Não,3.0,Sim,BA; ES; MG; RJ; SP,ES
1123,2563,Fauna,Peixes Continentais,Prochilodontidae,Prochilodus vimboides,Desconhecido,Vulnerável (VU),VU,Cerrado; Mata Atlântica,Outras Atividades Econômicas:Turismo; Queimadas,Sim,Sim,Não,3.0,Sim,BA; ES; MG; RJ; SP,MG
1124,2563,Fauna,Peixes Continentais,Prochilodontidae,Prochilodus vimboides,Desconhecido,Vulnerável (VU),VU,Cerrado; Mata Atlântica,Outras Atividades Econômicas:Turismo; Queimadas,Sim,Sim,Não,3.0,Sim,BA; ES; MG; RJ; SP,RJ
1125,2563,Fauna,Peixes Continentais,Prochilodontidae,Prochilodus vimboides,Desconhecido,Vulnerável (VU),VU,Cerrado; Mata Atlântica,Outras Atividades Econômicas:Turismo; Queimadas,Sim,Sim,Não,3.0,Sim,BA; ES; MG; RJ; SP,SP
1126,2566,Fauna,Peixes Marinhos,Chaetodontidae,Prognathodes obliquus,Peixe-borboleta-de-são-pedro-e-são-paulo,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca; Extracao Direta:Remocao De Corais; Mudanca Na Dinamica Das Especies Nativas; Outras Atividades Econômicas:Transporte; Poluição,Sim,Sim,Sim,3.0,Sim,PE,PE
1127,2586,Fauna,Peixes Continentais,Loricariidae,Pseudotocinclus juquiae,Cascudinho-do-Juquiá,Criticamente em Perigo (CR),CR,Mata Atlântica,Poluição,Não,Sim,Não,1.0,Sim,SP,SP
1128,2587,Fauna,Peixes Continentais,Loricariidae,Pseudotocinclus tietensis,Cascudinho-do-tietê ,Em Perigo (EN),EN,Cerrado; Mata Atlântica,Assentamento Humano:cidades; Poluição,Sim,Sim,Não,2.0,Sim,SP,SP
1129,2631,Fauna,Invertebrados Aquáticos,Spongillidae,Racekiela cavernicola,Esponja,Criticamente em Perigo (CR),CR,Caatinga; Mata Atlântica,Outras Atividades Econômicas:Turismo; Poluição,Sim,Não,Não,3.0,Sim,BA,BA
1130,2632,Fauna,Peixes Continentais,Characidae,Rachoviscus crassiceps,Lambari-da-restinga,Em Perigo (EN),EN,Mata Atlântica,Assentamento Humano:cidades,Sim,Sim,Não,2.0,Sim,PR; SC; SP,PR
1131,2632,Fauna,Peixes Continentais,Characidae,Rachoviscus crassiceps,Lambari-da-restinga,Em Perigo (EN),EN,Mata Atlântica,Assentamento Humano:cidades,Sim,Sim,Não,2.0,Sim,PR; SC; SP,SC
1132,2632,Fauna,Peixes Continentais,Characidae,Rachoviscus crassiceps,Lambari-da-restinga,Em Perigo (EN),EN,Mata Atlântica,Assentamento Humano:cidades,Sim,Sim,Não,2.0,Sim,PR; SC; SP,SP
1133,2633,Fauna,Peixes Continentais,Characidae,Rachoviscus graciliceps,Lambari,Em Perigo (EN),EN,Mata Atlântica,Agropecuária; Assentamento Humano:cidades; Outras Atividades Econômicas: Barrages Abastecimento/Drenagem,Sim,Sim,Não,2.0,Sim,BA; ES,BA
1134,2633,Fauna,Peixes Continentais,Characidae,Rachoviscus graciliceps,Lambari,Em Perigo (EN),EN,Mata Atlântica,Agropecuária; Assentamento Humano:cidades; Outras Atividades Econômicas: Barrages Abastecimento/Drenagem,Sim,Sim,Não,2.0,Sim,BA; ES,ES
1135,2642,Fauna,Peixes Continentais,Heptapteridae,Rhamdia jequitinhonha,Mandi,Vulnerável (VU),VU,Cerrado; Mata Atlântica,Mineracao; Outras Atividades Econômicas:Energia,Não,Sim,Não,1.0,Sim,MG,MG
1136,2643,Fauna,Peixes Continentais,Heptapteridae,Rhamdiopsis krugi,Bagrinho-cego,Vulnerável (VU),VU,Cerrado,Agropecuária; Outras Atividades Econômicas:Turismo,Sim,Não,Não,2.0,Sim,BA,BA
1137,2646,Fauna,Peixes Marinhos,Rhincodontidae,Rhincodon typus,Tubarão-baleia,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; RJ; RN; SE,AL
1138,2646,Fauna,Peixes Marinhos,Rhincodontidae,Rhincodon typus,Tubarão-baleia,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; RJ; RN; SE,AP
1139,2646,Fauna,Peixes Marinhos,Rhincodontidae,Rhincodon typus,Tubarão-baleia,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; RJ; RN; SE,BA
1140,2646,Fauna,Peixes Marinhos,Rhincodontidae,Rhincodon typus,Tubarão-baleia,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; RJ; RN; SE,CE
1141,2646,Fauna,Peixes Marinhos,Rhincodontidae,Rhincodon typus,Tubarão-baleia,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; RJ; RN; SE,ES
1142,2646,Fauna,Peixes Marinhos,Rhincodontidae,Rhincodon typus,Tubarão-baleia,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; RJ; RN; SE,MA
1143,2646,Fauna,Peixes Marinhos,Rhincodontidae,Rhincodon typus,Tubarão-baleia,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; RJ; RN; SE,PA
1144,2646,Fauna,Peixes Marinhos,Rhincodontidae,Rhincodon typus,Tubarão-baleia,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; RJ; RN; SE,PB
1145,2646,Fauna,Peixes Marinhos,Rhincodontidae,Rhincodon typus,Tubarão-baleia,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; RJ; RN; SE,PE
1146,2646,Fauna,Peixes Marinhos,Rhincodontidae,Rhincodon typus,Tubarão-baleia,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; RJ; RN; SE,PI
1147,2646,Fauna,Peixes Marinhos,Rhincodontidae,Rhincodon typus,Tubarão-baleia,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; RJ; RN; SE,RJ
1148,2646,Fauna,Peixes Marinhos,Rhincodontidae,Rhincodon typus,Tubarão-baleia,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; RJ; RN; SE,RN
1149,2646,Fauna,Peixes Marinhos,Rhincodontidae,Rhincodon typus,Tubarão-baleia,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; RJ; RN; SE,SE
1150,2647,Fauna,Peixes Marinhos,Rhinobatidae,Rhinobatos horkelii,Raia-viola ,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca; Poluição,Sim,Sim,Sim,2.0,Não,ES; PR; RJ; RS; SC; SP,ES
1151,2647,Fauna,Peixes Marinhos,Rhinobatidae,Rhinobatos horkelii,Raia-viola ,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca; Poluição,Sim,Sim,Sim,2.0,Não,ES; PR; RJ; RS; SC; SP,PR
1152,2647,Fauna,Peixes Marinhos,Rhinobatidae,Rhinobatos horkelii,Raia-viola ,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca; Poluição,Sim,Sim,Sim,2.0,Não,ES; PR; RJ; RS; SC; SP,RJ
1153,2647,Fauna,Peixes Marinhos,Rhinobatidae,Rhinobatos horkelii,Raia-viola ,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca; Poluição,Sim,Sim,Sim,2.0,Não,ES; PR; RJ; RS; SC; SP,RS
1154,2647,Fauna,Peixes Marinhos,Rhinobatidae,Rhinobatos horkelii,Raia-viola ,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca; Poluição,Sim,Sim,Sim,2.0,Não,ES; PR; RJ; RS; SC; SP,SC
1155,2647,Fauna,Peixes Marinhos,Rhinobatidae,Rhinobatos horkelii,Raia-viola ,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca; Poluição,Sim,Sim,Sim,2.0,Não,ES; PR; RJ; RS; SC; SP,SP
1156,2648,Fauna,Peixes Marinhos,Rhinobatidae,Rhinobatos lentiginosus,Raia-viola ,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Não,2.0,Não,AP; MA; PA,AP
1157,2648,Fauna,Peixes Marinhos,Rhinobatidae,Rhinobatos lentiginosus,Raia-viola ,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Não,2.0,Não,AP; MA; PA,MA
1158,2648,Fauna,Peixes Marinhos,Rhinobatidae,Rhinobatos lentiginosus,Raia-viola ,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Não,2.0,Não,AP; MA; PA,PA
1159,2649,Fauna,Peixes Continentais,Characidae,Rhinopetitia potamorhachia,Desconhecido,Em Perigo (EN),EN,Amazônia,Outras Atividades Econômicas:Energia,Sim,Sim,Não,2.0,Sim,MT; PA,MT
1160,2649,Fauna,Peixes Continentais,Characidae,Rhinopetitia potamorhachia,Desconhecido,Em Perigo (EN),EN,Amazônia,Outras Atividades Econômicas:Energia,Sim,Sim,Não,2.0,Sim,MT; PA,PA
1161,2650,Fauna,Peixes Marinhos,Myliobatidae,Rhinoptera brasiliensis,Raia-beiço-de-boi,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,2.0,Sim,PR; RJ; RS; SC; SP,PR
1162,2650,Fauna,Peixes Marinhos,Myliobatidae,Rhinoptera brasiliensis,Raia-beiço-de-boi,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,2.0,Sim,PR; RJ; RS; SC; SP,RJ
1163,2650,Fauna,Peixes Marinhos,Myliobatidae,Rhinoptera brasiliensis,Raia-beiço-de-boi,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,2.0,Sim,PR; RJ; RS; SC; SP,RS
1164,2650,Fauna,Peixes Marinhos,Myliobatidae,Rhinoptera brasiliensis,Raia-beiço-de-boi,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,2.0,Sim,PR; RJ; RS; SC; SP,SC
1165,2650,Fauna,Peixes Marinhos,Myliobatidae,Rhinoptera brasiliensis,Raia-beiço-de-boi,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,2.0,Sim,PR; RJ; RS; SC; SP,SP
1166,2664,Fauna,Peixes Continentais,Doradidae,Rhynchodoras xingui,Bacuzinho,Em Perigo (EN),EN,Amazônia; Cerrado,Outras Atividades Econômicas:Energia,Sim,Sim,Não,2.0,Sim,GO; MT; PA,GO
1167,2664,Fauna,Peixes Continentais,Doradidae,Rhynchodoras xingui,Bacuzinho,Em Perigo (EN),EN,Amazônia; Cerrado,Outras Atividades Econômicas:Energia,Sim,Sim,Não,2.0,Sim,GO; MT; PA,MT
1168,2664,Fauna,Peixes Continentais,Doradidae,Rhynchodoras xingui,Bacuzinho,Em Perigo (EN),EN,Amazônia; Cerrado,Outras Atividades Econômicas:Energia,Sim,Sim,Não,2.0,Sim,GO; MT; PA,PA
1169,2685,Fauna,Peixes Marinhos,Arhynchobatidae,Rioraja agassizii,Raia-santa ,Em Perigo (EN),EN,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,ES; PR; RJ; RS; SC; SP,ES
1170,2685,Fauna,Peixes Marinhos,Arhynchobatidae,Rioraja agassizii,Raia-santa ,Em Perigo (EN),EN,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,ES; PR; RJ; RS; SC; SP,PR
1171,2685,Fauna,Peixes Marinhos,Arhynchobatidae,Rioraja agassizii,Raia-santa ,Em Perigo (EN),EN,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,ES; PR; RJ; RS; SC; SP,RJ
1172,2685,Fauna,Peixes Marinhos,Arhynchobatidae,Rioraja agassizii,Raia-santa ,Em Perigo (EN),EN,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,ES; PR; RJ; RS; SC; SP,RS
1173,2685,Fauna,Peixes Marinhos,Arhynchobatidae,Rioraja agassizii,Raia-santa ,Em Perigo (EN),EN,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,ES; PR; RJ; RS; SC; SP,SC
1174,2685,Fauna,Peixes Marinhos,Arhynchobatidae,Rioraja agassizii,Raia-santa ,Em Perigo (EN),EN,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,ES; PR; RJ; RS; SC; SP,SP
1175,2688,Fauna,Peixes Continentais,Cynodontidae,Roestes itupiranga,Desconhecido,Vulnerável (VU),VU,Amazônia,Outras Atividades Econômicas:Energia,Não,Sim,Não,1.0,Sim,PA,PA
1176,2721,Fauna,Peixes Continentais,Anostomidae,Sartor tucuruiense,Aracu-boca-pra-cima,Em Perigo (EN),EN,Amazônia; Cerrado,Outras Atividades Econômicas:Energia,Não,Sim,Não,1.0,Sim,PA; TO,PA
1177,2721,Fauna,Peixes Continentais,Anostomidae,Sartor tucuruiense,Aracu-boca-pra-cima,Em Perigo (EN),EN,Amazônia; Cerrado,Outras Atividades Econômicas:Energia,Não,Sim,Não,1.0,Sim,PA; TO,TO
1178,2726,Fauna,Peixes Marinhos,Labridae,Scarus trispinosus,Peixe-papagaio-azul,Em Perigo (EN),EN,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Sim,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SE; SP,AL
1179,2726,Fauna,Peixes Marinhos,Labridae,Scarus trispinosus,Peixe-papagaio-azul,Em Perigo (EN),EN,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Sim,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SE; SP,BA
1180,2726,Fauna,Peixes Marinhos,Labridae,Scarus trispinosus,Peixe-papagaio-azul,Em Perigo (EN),EN,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Sim,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SE; SP,CE
1181,2726,Fauna,Peixes Marinhos,Labridae,Scarus trispinosus,Peixe-papagaio-azul,Em Perigo (EN),EN,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Sim,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SE; SP,ES
1182,2726,Fauna,Peixes Marinhos,Labridae,Scarus trispinosus,Peixe-papagaio-azul,Em Perigo (EN),EN,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Sim,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SE; SP,MA
1183,2726,Fauna,Peixes Marinhos,Labridae,Scarus trispinosus,Peixe-papagaio-azul,Em Perigo (EN),EN,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Sim,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SE; SP,PB
1184,2726,Fauna,Peixes Marinhos,Labridae,Scarus trispinosus,Peixe-papagaio-azul,Em Perigo (EN),EN,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Sim,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SE; SP,PE
1185,2726,Fauna,Peixes Marinhos,Labridae,Scarus trispinosus,Peixe-papagaio-azul,Em Perigo (EN),EN,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Sim,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SE; SP,PI
1186,2726,Fauna,Peixes Marinhos,Labridae,Scarus trispinosus,Peixe-papagaio-azul,Em Perigo (EN),EN,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Sim,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SE; SP,PR
1187,2726,Fauna,Peixes Marinhos,Labridae,Scarus trispinosus,Peixe-papagaio-azul,Em Perigo (EN),EN,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Sim,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SE; SP,RJ
1188,2726,Fauna,Peixes Marinhos,Labridae,Scarus trispinosus,Peixe-papagaio-azul,Em Perigo (EN),EN,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Sim,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SE; SP,RN
1189,2726,Fauna,Peixes Marinhos,Labridae,Scarus trispinosus,Peixe-papagaio-azul,Em Perigo (EN),EN,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Sim,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SE; SP,SE
1190,2726,Fauna,Peixes Marinhos,Labridae,Scarus trispinosus,Peixe-papagaio-azul,Em Perigo (EN),EN,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Sim,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SE; SP,SP
1191,2727,Fauna,Peixes Marinhos,Labridae,Scarus zelindae,Peixe-papagaio-banana,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca; Outras Atividades Econômicas:Turismo,Sim,Sim,Sim,3.0,Sim,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; RN; SE,AL
1192,2727,Fauna,Peixes Marinhos,Labridae,Scarus zelindae,Peixe-papagaio-banana,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca; Outras Atividades Econômicas:Turismo,Sim,Sim,Sim,3.0,Sim,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; RN; SE,AP
1193,2727,Fauna,Peixes Marinhos,Labridae,Scarus zelindae,Peixe-papagaio-banana,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca; Outras Atividades Econômicas:Turismo,Sim,Sim,Sim,3.0,Sim,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; RN; SE,BA
1194,2727,Fauna,Peixes Marinhos,Labridae,Scarus zelindae,Peixe-papagaio-banana,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca; Outras Atividades Econômicas:Turismo,Sim,Sim,Sim,3.0,Sim,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; RN; SE,CE
1195,2727,Fauna,Peixes Marinhos,Labridae,Scarus zelindae,Peixe-papagaio-banana,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca; Outras Atividades Econômicas:Turismo,Sim,Sim,Sim,3.0,Sim,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; RN; SE,ES
1196,2727,Fauna,Peixes Marinhos,Labridae,Scarus zelindae,Peixe-papagaio-banana,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca; Outras Atividades Econômicas:Turismo,Sim,Sim,Sim,3.0,Sim,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; RN; SE,MA
1197,2727,Fauna,Peixes Marinhos,Labridae,Scarus zelindae,Peixe-papagaio-banana,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca; Outras Atividades Econômicas:Turismo,Sim,Sim,Sim,3.0,Sim,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; RN; SE,PA
1198,2727,Fauna,Peixes Marinhos,Labridae,Scarus zelindae,Peixe-papagaio-banana,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca; Outras Atividades Econômicas:Turismo,Sim,Sim,Sim,3.0,Sim,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; RN; SE,PB
1199,2727,Fauna,Peixes Marinhos,Labridae,Scarus zelindae,Peixe-papagaio-banana,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca; Outras Atividades Econômicas:Turismo,Sim,Sim,Sim,3.0,Sim,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; RN; SE,PE
1200,2727,Fauna,Peixes Marinhos,Labridae,Scarus zelindae,Peixe-papagaio-banana,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca; Outras Atividades Econômicas:Turismo,Sim,Sim,Sim,3.0,Sim,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; RN; SE,PI
1201,2727,Fauna,Peixes Marinhos,Labridae,Scarus zelindae,Peixe-papagaio-banana,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca; Outras Atividades Econômicas:Turismo,Sim,Sim,Sim,3.0,Sim,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; RN; SE,RN
1202,2727,Fauna,Peixes Marinhos,Labridae,Scarus zelindae,Peixe-papagaio-banana,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca; Outras Atividades Econômicas:Turismo,Sim,Sim,Sim,3.0,Sim,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; RN; SE,SE
1203,2743,Fauna,Peixes Marinhos,Ariidae,Sciades parkeri,Gurijuba,Vulnerável (VU),VU,Marinho,Agropecuária Aquacultura; Assentamento Humano:cidades; Extracao Direta:Caça/Pesca,Sim,Não,Sim,3.0,Não,AP; MA; PA,AP
1204,2743,Fauna,Peixes Marinhos,Ariidae,Sciades parkeri,Gurijuba,Vulnerável (VU),VU,Marinho,Agropecuária Aquacultura; Assentamento Humano:cidades; Extracao Direta:Caça/Pesca,Sim,Não,Sim,3.0,Não,AP; MA; PA,MA
1205,2743,Fauna,Peixes Marinhos,Ariidae,Sciades parkeri,Gurijuba,Vulnerável (VU),VU,Marinho,Agropecuária Aquacultura; Assentamento Humano:cidades; Extracao Direta:Caça/Pesca,Sim,Não,Sim,3.0,Não,AP; MA; PA,PA
1206,2749,Fauna,Peixes Continentais,Callichthyidae,Scleromystax macropterus,Limpa-fundo,Em Perigo (EN),EN,Mata Atlântica,Assentamento Humano:cidades; Poluição,Sim,Sim,Sim,2.0,Sim,PR; SC; SP,PR
1207,2749,Fauna,Peixes Continentais,Callichthyidae,Scleromystax macropterus,Limpa-fundo,Em Perigo (EN),EN,Mata Atlântica,Assentamento Humano:cidades; Poluição,Sim,Sim,Sim,2.0,Sim,PR; SC; SP,SC
1208,2749,Fauna,Peixes Continentais,Callichthyidae,Scleromystax macropterus,Limpa-fundo,Em Perigo (EN),EN,Mata Atlântica,Assentamento Humano:cidades; Poluição,Sim,Sim,Sim,2.0,Sim,PR; SC; SP,SP
1209,2754,Fauna,Peixes Continentais,Loricariidae,Scobinancistrus aureatus,Acari-da-pedra,Vulnerável (VU),VU,Amazônia,Extracao Direta:Caça/Pesca; Mineracao; Outras Atividades Econômicas:Energia,Sim,Sim,Sim,3.0,Sim,PA,PA
1210,2755,Fauna,Peixes Continentais,Loricariidae,Scobinancistrus pariolispos,Acari-da-pedra,Vulnerável (VU),VU,Amazônia,Extracao Direta:Caça/Pesca; Outras Atividades Econômicas:Energia,Sim,Sim,Sim,3.0,Sim,PA; TO,PA
1211,2755,Fauna,Peixes Continentais,Loricariidae,Scobinancistrus pariolispos,Acari-da-pedra,Vulnerável (VU),VU,Amazônia,Extracao Direta:Caça/Pesca; Outras Atividades Econômicas:Energia,Sim,Sim,Sim,3.0,Sim,PA; TO,TO
1212,2757,Fauna,Peixes Marinhos,Scorpaenidae,Scorpaenodes insularis,Peixe-pedra-arco-iris ,Vulnerável (VU),VU,Marinho,Outras Atividades Econômicas:Transporte; Poluição,Sim,Sim,Sim,2.0,Não,PE,PE
1213,2795,Fauna,Peixes Continentais,Rivulidae,Simpsonichthys boitonei,Peixe-anual,Vulnerável (VU),VU,Cerrado,Assentamento Humano:cidades; Queimadas,Sim,Sim,Não,2.0,Sim,DF,DF
1214,2796,Fauna,Peixes Continentais,Rivulidae,Simpsonichthys cholopteryx,Desconhecido,Em Perigo (EN),EN,Cerrado,Agropecuária,Não,Não,Não,1.0,Sim,MT,MT
1215,2797,Fauna,Peixes Continentais,Rivulidae,Simpsonichthys nigromaculatus,Peixe-da-chuva,Vulnerável (VU),VU,Cerrado,Agropecuária,Não,Não,Não,1.0,Sim,GO,GO
1216,2798,Fauna,Peixes Continentais,Rivulidae,Simpsonichthys parallelus,Peixe-anual,Vulnerável (VU),VU,Cerrado,Agropecuária,Sim,Sim,Não,2.0,Sim,GO,GO
1217,2799,Fauna,Peixes Continentais,Rivulidae,Simpsonichthys punctulatus,Peixe-anual,Vulnerável (VU),VU,Cerrado,Agropecuária,Sim,Não,Não,2.0,Sim,GO,GO
1218,2800,Fauna,Peixes Continentais,Rivulidae,Simpsonichthys santanae,Peixe-anual,Criticamente em Perigo (CR),CR,Cerrado,Assentamento Humano:cidades,Sim,Sim,Não,2.0,Sim,DF,DF
1219,2801,Fauna,Peixes Continentais,Rivulidae,Simpsonichthys zonatus,Peixe-anual,Criticamente em Perigo (CR),CR,Cerrado,Agropecuária; Extracao Direta:Caça/Pesca,Não,Sim,Não,1.0,Sim,MG,MG
1220,2848,Fauna,Peixes Marinhos,Labridae,Sparisoma axillare,Peixe-papagaio-cinza,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Sim,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SC; SE; SP,AL
1221,2848,Fauna,Peixes Marinhos,Labridae,Sparisoma axillare,Peixe-papagaio-cinza,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Sim,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SC; SE; SP,BA
1222,2848,Fauna,Peixes Marinhos,Labridae,Sparisoma axillare,Peixe-papagaio-cinza,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Sim,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SC; SE; SP,CE
